route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
30000125,25101001,251010010175S7,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010175S8,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010175S9,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S10,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S11,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S12,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S13,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S2,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S3,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S4,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S5,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S6,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S7,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S8,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101001,251010010231S9,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S10,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S11,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S12,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S13,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S14,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S15,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S16,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S17,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S18,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S2,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S3,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S4,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S5,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S6,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S7,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S8,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020044S9,MRT SURIAN - ARA DAMANSARA,0,1000000254
30000125,25101002,251010020046S10,MRT SURIAN - ARA DAMANSARA,0,1000000254
