trip_id,route_id,service_id,shape_id,trip_headsign,direction_id
251010010115S4,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010115S5,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010115S6,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010115S7,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010115S8,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010115S9,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S10,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S11,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S12,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S13,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S14,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S15,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S16,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S2,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S3,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S4,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S5,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S6,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S7,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S8,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010116S9,30000172,25101001,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S10,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S11,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S12,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S13,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S14,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S15,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S16,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S17,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S18,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S19,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S2,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S20,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S21,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S22,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S23,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S24,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S25,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S26,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S3,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S4,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S5,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S6,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S7,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S8,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010020063S9,30000172,25101002,1000000418,MRT SUNGAI BESI - KAMPUNG MALAYSIA TAMBAHAN,0
251010010095S10,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S11,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S12,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S13,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S14,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S15,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S16,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S2,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S3,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S4,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S5,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S6,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S7,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S8,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010095S9,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S10,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S11,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S12,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S13,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S14,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S15,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S16,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S17,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S2,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S3,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S4,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S5,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S6,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S7,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S8,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010117S9,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S10,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S11,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S12,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S13,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S14,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S15,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S16,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S17,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S2,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S3,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S4,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S5,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S6,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S7,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S8,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010118S9,30000173,25101001,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S10,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S11,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S12,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S13,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S14,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S15,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S16,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S17,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S18,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S19,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S2,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S20,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S21,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S22,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S23,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S24,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S25,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S26,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S3,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S4,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S5,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S6,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S7,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S8,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010020067S9,30000173,25101002,1000000401,MRT SUNGAI BESI - BANDAR TASIK SELATAN,0
251010010125S10,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010125S2,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010125S3,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010125S4,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010125S5,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010125S6,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010125S7,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010125S8,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010125S9,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S10,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S11,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S12,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S13,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S14,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S2,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S3,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S4,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S5,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S6,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S7,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S8,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010126S9,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010136S10,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010136S2,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010136S3,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010136S4,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010136S5,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010136S6,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010136S7,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010136S8,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010136S9,30000174,25101001,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S10,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S11,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S12,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S13,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S14,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S15,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S16,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S2,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S3,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S4,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S5,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S6,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S7,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S8,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020111S9,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S10,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S11,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S12,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S13,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S14,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S15,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S16,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S2,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S3,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S4,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S5,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S6,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S7,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S8,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010020112S9,30000174,25101002,1000000512,MRT SERDANG JAYA - THE MINES,0
251010010267S10,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S11,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S12,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S13,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S14,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S2,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S3,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S4,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S5,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S6,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S7,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S8,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010267S9,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S10,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S11,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S12,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S13,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S14,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S15,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S16,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S17,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S18,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S2,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S3,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S4,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S5,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S6,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S7,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S8,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010272S9,30000175,25101001,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S10,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S11,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S12,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S13,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S14,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S15,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S16,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S17,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S18,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S19,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S2,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S20,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S21,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S22,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S23,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S24,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S25,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S26,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S3,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S4,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S5,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S6,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S7,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S8,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010020109S9,30000175,25101002,1000000486,MRT TAMAN EQUINE - TAMAN PINGGIRAN PUTRA,0
251010010191S10,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010191S11,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010191S12,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010191S2,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010191S3,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010191S4,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010191S5,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010191S6,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010191S7,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010191S8,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010191S9,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010225S2,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010225S3,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010225S4,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010225S5,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010225S6,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010225S7,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010226S10,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010226S2,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010226S3,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010226S4,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010226S5,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010226S6,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010226S7,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010226S8,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010226S9,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010227S2,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010227S3,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010227S4,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010227S5,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010227S6,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010227S7,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010228S10,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010228S11,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010228S12,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010228S2,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010228S3,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010228S4,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010228S5,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010228S6,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010228S7,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010228S8,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010010228S9,30000176,25101001,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
251010020070S10,30000176,25101002,1000000497,MRT PUTRAJAYA SENTRAL - PRESINT 4,0
