trip_id,start_time,end_time,headway_secs,exact_times,agency_name
weekend_U8010_U801002_11rapidkl,21:10:00,22:10:00,5100,0,Rapid KL
weekend_U8010_U801001_11rapidkl,22:30:00,23:15:00,5100,0,Rapid KL
weekend_U8010_U801002_12rapidkl,22:20:00,23:20:00,4200,0,Rapid KL
weekend_U8010_U801001_12rapidkl,23:30:00,25:00:00,4200,0,Rapid KL
weekend_U8010_U801002_13rapidkl,23:30:00,23:59:00,4200,0,Rapid KL
weekend_U8010_U801001_14rapidkl,06:00:00,06:40:00,3600,0,Rapid KL
weekday_S6060_S606002_0rapidkl,08:00:00,11:00:00,1200,0,Rapid KL
weekday_S6060_S606002_1rapidkl,12:00:00,15:30:00,2400,0,Rapid KL
weekday_S6060_S606002_2rapidkl,16:00:00,16:30:00,1200,0,Rapid KL
weekday_S6060_S606002_3rapidkl,17:00:00,17:15:00,1200,0,Rapid KL
weekday_S6060_S606002_4rapidkl,17:20:00,18:00:00,1200,0,Rapid KL
weekday_S6060_S606002_5rapidkl,18:20:00,18:50:00,1200,0,Rapid KL
weekday_S6060_S606002_6rapidkl,19:00:00,23:10:00,1200,0,Rapid KL
weekday_U8020_U802002_0rapidkl,06:00:00,07:00:00,3900,0,Rapid KL
weekday_U8020_U802002_1rapidkl,07:05:00,07:10:00,3900,0,Rapid KL
weekday_U8020_U802002_2rapidkl,07:10:00,08:10:00,4200,0,Rapid KL
weekday_U8020_U802002_3rapidkl,08:20:00,09:20:00,4200,0,Rapid KL
weekday_U8020_U802002_4rapidkl,09:30:00,10:30:00,4200,0,Rapid KL
weekday_U8020_U802002_5rapidkl,10:35:00,11:35:00,3900,0,Rapid KL
weekday_U8020_U802002_6rapidkl,12:00:00,13:00:00,5100,0,Rapid KL
weekday_U8020_U802002_7rapidkl,13:10:00,14:10:00,4200,0,Rapid KL
weekday_U8020_U802002_8rapidkl,14:20:00,15:20:00,4200,0,Rapid KL
weekday_U8020_U802002_9rapidkl,15:40:00,16:40:00,4800,0,Rapid KL
weekday_U8020_U802002_10rapidkl,17:00:00,18:00:00,4800,0,Rapid KL
weekday_U8020_U802002_11rapidkl,18:20:00,19:20:00,4800,0,Rapid KL
weekday_U8020_U802002_12rapidkl,20:00:00,21:00:00,6000,0,Rapid KL
weekday_U8020_U802002_13rapidkl,21:40:00,22:40:00,6000,0,Rapid KL
weekday_U8020_U802002_14rapidkl,22:30:00,23:30:00,3000,0,Rapid KL
weekday_U8020_U802002_15rapidkl,23:30:00,23:59:00,6000,0,Rapid KL
weekday_U5410_U541002_0rapidkl,06:00:00,06:40:00,2400,0,Rapid KL
weekday_U5410_U541002_1rapidkl,07:20:00,20:40:00,3000,0,Rapid KL
weekday_U5410_U541002_2rapidkl,21:30:00,22:30:00,3600,0,Rapid KL
weekday_U5410_U541002_3rapidkl,23:30:00,23:31:00,3600,0,Rapid KL
weekend_U5410_U541002_0rapidkl,06:00:00,06:40:00,2400,0,Rapid KL
weekend_U5410_U541002_1rapidkl,07:20:00,20:40:00,3000,0,Rapid KL
weekend_U5410_U541002_2rapidkl,21:30:00,22:30:00,3600,0,Rapid KL
weekend_U5410_U541002_3rapidkl,23:30:00,23:31:00,3600,0,Rapid KL
weekend_U8020_U802002_0rapidkl,06:00:00,07:00:00,3900,0,Rapid KL
weekend_U8020_U802002_1rapidkl,07:10:00,08:10:00,3900,0,Rapid KL
weekend_U8020_U802002_2rapidkl,07:10:00,08:10:00,3600,0,Rapid KL
weekend_U8020_U802002_3rapidkl,08:20:00,09:20:00,3600,0,Rapid KL
weekend_U8020_U802002_4rapidkl,09:20:00,10:20:00,3600,0,Rapid KL
weekend_U8020_U802002_5rapidkl,10:20:00,11:20:00,3720,0,Rapid KL
weekend_U8020_U802002_6rapidkl,12:00:00,13:00:00,5100,0,Rapid KL
weekend_U8020_U802002_7rapidkl,13:00:00,14:00:00,4200,0,Rapid KL
weekend_U8020_U802002_8rapidkl,14:30:00,15:30:00,4200,0,Rapid KL
weekend_U8020_U802002_9rapidkl,15:40:00,16:40:00,4800,0,Rapid KL
weekend_U8020_U802002_10rapidkl,17:00:00,18:00:00,4800,0,Rapid KL
weekend_U8020_U802002_11rapidkl,18:30:00,19:30:00,4800,0,Rapid KL
weekend_U8020_U802002_12rapidkl,20:00:00,21:00:00,6000,0,Rapid KL
weekend_U8020_U802002_13rapidkl,21:40:00,22:40:00,6000,0,Rapid KL
weekend_U8020_U802002_14rapidkl,22:30:00,23:30:00,3000,0,Rapid KL
weekend_U8020_U802002_15rapidkl,23:30:00,23:59:00,3600,0,Rapid KL
weekday_S6020_S602002_0rapidkl,05:00:00,24:00:00,720,0,Rapid KL
weekday_S6050_S605002_0rapidkl,05:00:00,24:00:00,720,0,Rapid KL
weekday_S6090_S609002_0rapidkl,05:00:00,24:00:00,720,0,Rapid KL
weekend_P0040_P004002_0rapidkl,06:00:00,08:30:00,1500,0,Rapid KL
weekend_P0040_P004002_1rapidkl,09:00:00,21:00:00,1800,0,Rapid KL
weekday_R0210_R021002_0rapidkl,06:35:00,08:05:00,1800,0,Rapid KL
weekday_S1030_S103002_0rapidkl,06:00:00,21:00:00,1800,0,Rapid KL
weekday_U8010_U801002_0rapidkl,06:00:00,06:40:00,3600,0,Rapid KL
weekday_U8010_U801001_0rapidkl,07:00:00,08:00:00,3600,0,Rapid KL
weekday_U8010_U801002_1rapidkl,07:00:00,07:50:00,4200,0,Rapid KL
weekday_U8010_U801001_1rapidkl,08:10:00,09:23:00,4200,0,Rapid KL
weekday_U8010_U801002_2rapidkl,08:10:00,09:05:00,5400,0,Rapid KL
weekday_U8010_U801001_2rapidkl,09:20:00,10:25:00,5400,0,Rapid KL
weekday_U8010_U801002_3rapidkl,09:40:00,10:35:00,4800,0,Rapid KL
weekday_U8010_U801001_3rapidkl,11:00:00,11:50:00,4800,0,Rapid KL
weekday_U8010_U801002_4rapidkl,11:00:00,11:55:00,5400,0,Rapid KL
weekday_U8010_U801001_4rapidkl,12:30:00,13:30:00,5400,0,Rapid KL
weekday_U8010_U801002_5rapidkl,12:30:00,13:30:00,5400,0,Rapid KL
weekday_U8010_U801001_5rapidkl,13:50:00,14:40:00,5400,0,Rapid KL
weekday_U8010_U801002_6rapidkl,14:00:00,14:55:00,5400,0,Rapid KL
weekday_U8010_U801001_6rapidkl,15:10:00,16:10:00,5400,0,Rapid KL
weekday_U8010_U801002_7rapidkl,15:30:00,20:50:00,5400,0,Rapid KL
weekday_U8010_U801001_7rapidkl,17:00:00,22:15:00,5400,0,Rapid KL
weekday_U8010_U801002_8rapidkl,21:30:00,24:05:00,3600,0,Rapid KL
weekday_U8010_U801001_8rapidkl,22:30:00,24:05:00,3600,0,Rapid KL
weekday_U8010_U801001_9rapidkl,06:00:00,06:40:00,3600,0,Rapid KL
weekday_S4080_S408002_0rapidkl,06:00:00,06:10:00,1800,0,Rapid KL
weekday_S4080_S408002_1rapidkl,06:30:00,06:40:00,1800,0,Rapid KL
weekday_S4080_S408002_2rapidkl,07:00:00,07:10:00,1800,0,Rapid KL
weekday_S4080_S408002_3rapidkl,07:30:00,08:00:00,1800,0,Rapid KL
weekday_S4080_S408002_4rapidkl,08:30:00,08:40:00,1800,0,Rapid KL
weekday_S4080_S408002_5rapidkl,09:00:00,11:30:00,1800,0,Rapid KL
weekday_S4080_S408002_6rapidkl,12:00:00,12:10:00,1800,0,Rapid KL
weekday_S4080_S408002_7rapidkl,12:30:00,16:00:00,1800,0,Rapid KL
weekday_S4080_S408002_8rapidkl,16:30:00,16:40:00,1800,0,Rapid KL
weekday_S4080_S408002_9rapidkl,17:00:00,17:10:00,1800,0,Rapid KL
weekday_S4080_S408002_10rapidkl,17:30:00,18:00:00,1800,0,Rapid KL
weekday_S4080_S408002_11rapidkl,18:30:00,19:30:00,1800,0,Rapid KL
weekday_S4080_S408002_12rapidkl,20:00:00,22:00:00,1800,0,Rapid KL
weekend_S1070_S107002_0rapidkl,06:00:00,07:30:00,1800,0,Rapid KL
weekend_S1070_S107002_1rapidkl,08:05:00,08:35:00,1800,0,Rapid KL
weekend_S1070_S107002_2rapidkl,09:10:00,19:40:00,2100,0,Rapid KL
weekend_S1070_S107002_3rapidkl,20:20:00,21:00:00,2400,0,Rapid KL
weekend_S1070_S107002_4rapidkl,21:30:00,22:10:00,1800,0,Rapid KL
weekday_T8510_T851002_0rapidkl,07:00:00,11:00:00,1800,0,Rapid KL
weekday_T8510_T851002_1rapidkl,12:00:00,14:00:00,3600,0,Rapid KL
weekday_T8510_T851002_2rapidkl,12:00:00,13:10:00,4200,0,Rapid KL
weekday_T8510_T851002_3rapidkl,14:10:00,16:10:00,3600,0,Rapid KL
weekday_T8510_T851002_4rapidkl,16:40:00,19:10:00,1800,0,Rapid KL
weekday_T8510_T851002_5rapidkl,19:38:00,23:38:00,1680,0,Rapid KL
weekday_S0070_S007002_0rapidkl,06:00:00,12:00:00,3600,0,Rapid KL
weekday_S0070_S007002_1rapidkl,13:00:00,14:00:00,3600,0,Rapid KL
weekday_S0070_S007002_2rapidkl,14:00:00,15:00:00,3600,0,Rapid KL
weekday_S0070_S007002_3rapidkl,15:00:00,16:00:00,3600,0,Rapid KL
weekday_S0070_S007002_4rapidkl,17:00:00,18:30:00,3600,0,Rapid KL
weekday_S0070_S007002_5rapidkl,18:30:00,20:00:00,5400,0,Rapid KL
weekday_S0070_S007002_6rapidkl,20:00:00,21:30:00,5400,0,Rapid KL
weekday_S0070_S007002_7rapidkl,21:30:00,23:00:00,5400,0,Rapid KL
weekend_S0070_S007002_0rapidkl,06:00:00,09:00:00,3600,0,Rapid KL
weekend_S0070_S007002_1rapidkl,10:00:00,12:00:00,3600,0,Rapid KL
weekend_S0070_S007002_2rapidkl,13:00:00,14:00:00,3600,0,Rapid KL
weekend_S0070_S007002_3rapidkl,14:00:00,17:00:00,3600,0,Rapid KL
weekend_S0070_S007002_4rapidkl,17:00:00,18:30:00,3600,0,Rapid KL
weekend_S0070_S007002_5rapidkl,18:30:00,20:00:00,7800,0,Rapid KL
weekend_S0070_S007002_6rapidkl,20:00:00,21:30:00,7800,0,Rapid KL
weekend_S0070_S007002_7rapidkl,21:30:00,23:00:00,7800,0,Rapid KL
weekday_T7760_T776002_0rapidkl,06:00:00,06:30:00,1800,0,Rapid KL
weekday_T7760_T776002_1rapidkl,07:10:00,07:40:00,1800,0,Rapid KL
weekday_T7760_T776002_2rapidkl,08:20:00,17:40:00,2400,0,Rapid KL
weekday_T7760_T776002_3rapidkl,18:30:00,19:00:00,1800,0,Rapid KL
weekday_T7760_T776002_4rapidkl,19:50:00,20:20:00,1800,0,Rapid KL
weekday_T7760_T776002_5rapidkl,21:30:00,23:30:00,3600,0,Rapid KL
weekend_T7760_T776002_0rapidkl,06:00:00,06:30:00,1800,0,Rapid KL
weekend_T7760_T776002_1rapidkl,07:10:00,07:40:00,1800,0,Rapid KL
weekend_T7760_T776002_2rapidkl,08:20:00,17:40:00,2400,0,Rapid KL
weekend_T7760_T776002_3rapidkl,18:30:00,19:00:00,1800,0,Rapid KL
weekend_T7760_T776002_4rapidkl,19:50:00,20:20:00,1800,0,Rapid KL
weekend_T7760_T776002_5rapidkl,21:30:00,23:30:00,3600,0,Rapid KL
weekday_U6510_U651002_0rapidkl,05:30:00,18:50:00,3000,0,Rapid KL
weekday_U6510_U651002_1rapidkl,19:50:00,22:50:00,3600,0,Rapid KL
weekend_U6510_U651002_0rapidkl,05:30:00,18:50:00,3000,0,Rapid KL
weekend_U6510_U651002_1rapidkl,19:50:00,22:50:00,3600,0,Rapid KL
weekday_U6520_U652002_0rapidkl,05:40:00,07:40:00,2400,0,Rapid KL
weekday_U6520_U652002_1rapidkl,08:30:00,09:20:00,3000,0,Rapid KL
weekday_U6520_U652002_2rapidkl,10:20:00,20:20:00,3600,0,Rapid KL
weekday_U6520_U652002_3rapidkl,21:30:00,22:45:00,4200,0,Rapid KL
weekday_U6520_U652002_4rapidkl,22:45:00,24:00:00,4500,0,Rapid KL
weekend_U6520_U652002_0rapidkl,05:40:00,07:40:00,2400,0,Rapid KL
weekend_U6520_U652002_1rapidkl,08:30:00,09:20:00,3000,0,Rapid KL
weekend_U6520_U652002_2rapidkl,10:20:00,20:20:00,3600,0,Rapid KL
weekend_U6520_U652002_3rapidkl,21:30:00,22:45:00,4200,0,Rapid KL
weekend_U6520_U652002_4rapidkl,22:45:00,24:00:00,4500,0,Rapid KL
weekday_S1190_S119002_0rapidkl,06:00:00,06:20:00,1200,0,Rapid KL
weekday_S1190_S119002_1rapidkl,06:20:00,06:40:00,1200,0,Rapid KL
weekday_S1190_S119002_2rapidkl,06:40:00,07:20:00,1200,0,Rapid KL
weekday_S1190_S119002_3rapidkl,07:20:00,07:55:00,2400,0,Rapid KL
weekday_S1190_S119002_4rapidkl,07:55:00,08:30:00,2100,0,Rapid KL
weekday_S1190_S119002_5rapidkl,08:30:00,09:10:00,2100,0,Rapid KL
weekday_S1190_S119002_6rapidkl,09:10:00,10:20:00,2400,0,Rapid KL
weekday_S1190_S119002_7rapidkl,10:20:00,11:30:00,4200,0,Rapid KL
weekday_S1190_S119002_8rapidkl,11:30:00,12:40:00,4200,0,Rapid KL
weekday_S1190_S119002_9rapidkl,12:40:00,13:50:00,4200,0,Rapid KL
weekday_S1190_S119002_10rapidkl,13:50:00,15:00:00,4200,0,Rapid KL
weekday_S1190_S119002_11rapidkl,15:00:00,16:10:00,4200,0,Rapid KL
weekday_S1190_S119002_12rapidkl,16:10:00,17:20:00,4200,0,Rapid KL
weekday_S1190_S119002_13rapidkl,17:20:00,18:30:00,4200,0,Rapid KL
weekday_S1190_S119002_14rapidkl,18:30:00,19:40:00,4200,0,Rapid KL
weekday_S1190_S119002_15rapidkl,19:40:00,21:00:00,4200,0,Rapid KL
weekday_S1190_S119002_16rapidkl,21:00:00,23:00:00,4800,0,Rapid KL
weekday_U4200_U420002_0rapidkl,05:20:00,06:00:00,1200,0,Rapid KL
weekday_U4200_U420002_1rapidkl,06:15:00,07:00:00,900,0,Rapid KL
weekday_U4200_U420002_2rapidkl,07:20:00,13:00:00,1200,0,Rapid KL
weekday_U4200_U420002_3rapidkl,13:30:00,14:30:00,1800,0,Rapid KL
weekday_U4200_U420002_4rapidkl,14:45:00,16:30:00,900,0,Rapid KL
weekday_U4200_U420002_5rapidkl,16:50:00,18:30:00,1200,0,Rapid KL
weekday_U4200_U420002_6rapidkl,19:00:00,19:40:00,2400,0,Rapid KL
weekday_U4200_U420002_7rapidkl,20:20:00,21:00:00,2400,0,Rapid KL
weekday_U4200_U420002_8rapidkl,21:30:00,22:30:00,1800,0,Rapid KL
weekend_U4200_U420002_0rapidkl,05:30:00,08:00:00,1800,0,Rapid KL
weekend_U4200_U420002_1rapidkl,08:40:00,12:00:00,2400,0,Rapid KL
weekend_U4200_U420002_2rapidkl,12:30:00,14:00:00,1800,0,Rapid KL
weekend_U4200_U420002_3rapidkl,14:40:00,20:00:00,2400,0,Rapid KL
weekend_U4200_U420002_4rapidkl,20:30:00,21:30:00,3600,0,Rapid KL
weekend_U4200_U420002_5rapidkl,22:30:00,23:50:00,3600,0,Rapid KL
weekday_U4210_U421002_0rapidkl,05:20:00,05:50:00,900,0,Rapid KL
weekday_U4210_U421002_1rapidkl,06:00:00,07:30:00,600,0,Rapid KL
weekday_U4210_U421002_2rapidkl,07:45:00,10:30:00,900,0,Rapid KL
weekday_U4210_U421002_3rapidkl,10:50:00,12:30:00,1200,0,Rapid KL
weekday_U4210_U421002_4rapidkl,12:45:00,18:30:00,900,0,Rapid KL
weekday_U4210_U421002_5rapidkl,18:50:00,19:30:00,1200,0,Rapid KL
weekday_U4210_U421002_6rapidkl,20:00:00,21:30:00,1800,0,Rapid KL
weekday_U4210_U421002_7rapidkl,21:50:00,22:30:00,1200,0,Rapid KL
weekday_U4210_U421002_8rapidkl,23:00:00,24:30:00,1800,0,Rapid KL
weekend_U4210_U421002_0rapidkl,05:20:00,07:00:00,1500,0,Rapid KL
weekend_U4210_U421002_1rapidkl,07:25:00,09:55:00,1500,0,Rapid KL
weekend_U4210_U421002_2rapidkl,10:20:00,11:50:00,1800,0,Rapid KL
weekend_U4210_U421002_3rapidkl,12:15:00,12:40:00,1500,0,Rapid KL
weekend_U4210_U421002_4rapidkl,13:10:00,13:40:00,1800,0,Rapid KL
weekend_U4210_U421002_5rapidkl,14:10:00,15:00:00,1500,0,Rapid KL
weekend_U4210_U421002_6rapidkl,15:30:00,16:30:00,1800,0,Rapid KL
weekend_U4210_U421002_7rapidkl,16:55:00,17:20:00,1500,0,Rapid KL
weekend_U4210_U421002_8rapidkl,17:50:00,18:50:00,1800,0,Rapid KL
weekend_U4210_U421002_9rapidkl,19:15:00,19:40:00,1500,0,Rapid KL
weekend_U4210_U421002_10rapidkl,20:10:00,20:40:00,1800,0,Rapid KL
weekend_U4210_U421002_11rapidkl,21:00:00,22:00:00,1200,0,Rapid KL
weekend_U4210_U421002_12rapidkl,22:30:00,23:30:00,1800,0,Rapid KL
weekday_S4050_S405002_0rapidkl,06:00:00,09:00:00,1800,0,Rapid KL
weekday_S4050_S405002_1rapidkl,09:40:00,12:20:00,2400,0,Rapid KL
weekday_S4050_S405002_2rapidkl,12:50:00,13:20:00,1800,0,Rapid KL
weekday_S4050_S405002_3rapidkl,13:40:00,16:20:00,2400,0,Rapid KL
weekday_S4050_S405002_4rapidkl,16:50:00,19:20:00,1800,0,Rapid KL
weekday_S4050_S405002_5rapidkl,20:00:00,20:40:00,2400,0,Rapid KL
weekday_S4050_S405002_6rapidkl,21:00:00,22:00:00,3600,0,Rapid KL
weekend_S4050_S405002_0rapidkl,06:00:00,09:00:00,1800,0,Rapid KL
weekend_S4050_S405002_1rapidkl,09:40:00,12:20:00,2400,0,Rapid KL
weekend_S4050_S405002_2rapidkl,12:50:00,13:20:00,1800,0,Rapid KL
weekend_S4050_S405002_3rapidkl,13:40:00,16:20:00,2400,0,Rapid KL
weekend_S4050_S405002_4rapidkl,16:50:00,19:20:00,1800,0,Rapid KL
weekend_S4050_S405002_5rapidkl,20:00:00,20:40:00,2400,0,Rapid KL
weekend_S4050_S405002_6rapidkl,21:00:00,22:00:00,3600,0,Rapid KL
weekday_S4100_S410002_0rapidkl,06:00:00,06:40:00,1200,0,Rapid KL
weekday_S4100_S410002_1rapidkl,07:20:00,07:40:00,1200,0,Rapid KL
weekday_S4100_S410002_2rapidkl,08:10:00,15:10:00,1800,0,Rapid KL
weekday_S4100_S410002_3rapidkl,15:50:00,19:20:00,1800,0,Rapid KL
weekday_S4100_S410002_4rapidkl,20:00:00,22:00:00,2400,0,Rapid KL
weekend_S4100_S410002_0rapidkl,06:00:00,06:40:00,1200,0,Rapid KL
weekend_S4100_S410002_1rapidkl,07:20:00,07:40:00,1200,0,Rapid KL
weekend_S4100_S410002_2rapidkl,08:10:00,15:10:00,1800,0,Rapid KL
weekend_S4100_S410002_3rapidkl,15:50:00,19:20:00,1800,0,Rapid KL
weekend_S4100_S410002_4rapidkl,20:00:00,22:00:00,2400,0,Rapid KL
weekday_U1910_U191002_0rapidkl,05:30:00,20:30:00,3600,0,Rapid KL
weekday_U1910_U191002_1rapidkl,21:45:00,23:00:00,4500,0,Rapid KL
weekend_U1910_U191002_0rapidkl,05:30:00,23:00:00,3000,0,Rapid KL
weekday_P1040_P104002_0rapidkl,06:30:00,09:10:00,1200,0,Rapid KL
weekday_P1040_P104002_1rapidkl,09:50:00,12:30:00,2400,0,Rapid KL
weekday_P1040_P104002_2rapidkl,13:10:00,15:50:00,2400,0,Rapid KL
weekday_P1040_P104002_3rapidkl,16:20:00,18:20:00,1200,0,Rapid KL
weekday_P1040_P104002_4rapidkl,18:40:00,20:00:00,2400,0,Rapid KL
weekday_S4030_S403002_0rapidkl,06:00:00,06:30:00,900,0,Rapid KL
weekday_S4030_S403002_1rapidkl,06:50:00,07:30:00,1200,0,Rapid KL
weekday_S4030_S403002_2rapidkl,08:00:00,08:20:00,1200,0,Rapid KL
weekday_S4030_S403002_3rapidkl,08:45:00,10:00:00,1500,0,Rapid KL
weekday_S4030_S403002_4rapidkl,10:20:00,12:00:00,1200,0,Rapid KL
weekday_S4030_S403002_5rapidkl,12:25:00,15:20:00,1500,0,Rapid KL
weekday_S4030_S403002_6rapidkl,15:40:00,17:00:00,1200,0,Rapid KL
weekday_S4030_S403002_7rapidkl,17:25:00,19:30:00,1500,0,Rapid KL
weekday_S4030_S403002_8rapidkl,19:50:00,21:10:00,1200,0,Rapid KL
weekday_S4030_S403002_9rapidkl,21:35:00,22:00:00,1500,0,Rapid KL
weekend_S4030_S403002_0rapidkl,06:00:00,06:30:00,900,0,Rapid KL
weekend_S4030_S403002_1rapidkl,06:50:00,07:30:00,1200,0,Rapid KL
weekend_S4030_S403002_2rapidkl,08:00:00,08:20:00,1200,0,Rapid KL
weekend_S4030_S403002_3rapidkl,08:45:00,10:00:00,1500,0,Rapid KL
weekend_S4030_S403002_4rapidkl,10:20:00,12:00:00,1200,0,Rapid KL
weekend_S4030_S403002_5rapidkl,12:25:00,15:20:00,1500,0,Rapid KL
weekend_S4030_S403002_6rapidkl,15:40:00,17:00:00,1200,0,Rapid KL
weekend_S4030_S403002_7rapidkl,17:25:00,19:30:00,1500,0,Rapid KL
weekend_S4030_S403002_8rapidkl,19:50:00,21:10:00,1200,0,Rapid KL
weekend_S4030_S403002_9rapidkl,21:35:00,22:00:00,1500,0,Rapid KL
weekday_U5810_U581002_0rapidkl,06:30:00,09:00:00,1800,0,Rapid KL
weekday_U5810_U581002_1rapidkl,09:40:00,17:00:00,2400,0,Rapid KL
weekday_U5810_U581002_2rapidkl,17:30:00,20:00:00,1800,0,Rapid KL
weekday_U5810_U581002_3rapidkl,20:40:00,22:00:00,2400,0,Rapid KL
weekday_U5810_U581002_4rapidkl,22:50:00,23:45:00,3300,0,Rapid KL
weekend_U5810_U581002_0rapidkl,06:30:00,09:00:00,1800,0,Rapid KL
weekend_U5810_U581002_1rapidkl,09:40:00,17:00:00,2400,0,Rapid KL
weekend_U5810_U581002_2rapidkl,17:30:00,20:00:00,1800,0,Rapid KL
weekend_U5810_U581002_3rapidkl,20:40:00,22:00:00,2400,0,Rapid KL
weekend_U5810_U581002_4rapidkl,22:50:00,23:45:00,3300,0,Rapid KL
weekday_S4040_S404002_0rapidkl,06:00:00,08:00:00,1200,0,Rapid KL
weekday_S4040_S404002_1rapidkl,08:25:00,21:45:00,1500,0,Rapid KL
weekday_S4040_S404002_2rapidkl,22:00:00,22:10:00,900,0,Rapid KL
weekend_S4040_S404002_0rapidkl,06:00:00,08:00:00,1200,0,Rapid KL
weekend_S4040_S404002_1rapidkl,08:25:00,21:45:00,1500,0,Rapid KL
weekend_S4040_S404002_2rapidkl,22:00:00,22:10:00,900,0,Rapid KL
weekend_U7520_U752002_0rapidkl,06:00:00,07:10:00,2100,0,Rapid KL
weekend_U7520_U752001_0rapidkl,07:00:00,08:10:00,2100,0,Rapid KL
weekend_U7520_U752002_1rapidkl,08:10:00,11:30:00,3000,0,Rapid KL
weekend_U7520_U752001_1rapidkl,09:10:00,12:30:00,3000,0,Rapid KL
weekend_U7520_U752002_2rapidkl,12:30:00,13:40:00,4200,0,Rapid KL
weekend_U7520_U752001_2rapidkl,13:30:00,14:40:00,4200,0,Rapid KL
weekend_U7520_U752002_3rapidkl,14:20:00,15:00:00,2400,0,Rapid KL
weekend_U7520_U752001_3rapidkl,15:20:00,16:00:00,2400,0,Rapid KL
weekend_U7520_U752002_4rapidkl,16:00:00,19:00:00,3600,0,Rapid KL
weekend_U7520_U752001_4rapidkl,17:00:00,20:00:00,3600,0,Rapid KL
weekend_U7520_U752002_5rapidkl,20:15:00,21:30:00,4500,0,Rapid KL
weekend_U7520_U752001_5rapidkl,21:15:00,22:30:00,4500,0,Rapid KL
weekend_U7520_U752002_6rapidkl,22:45:00,23:30:00,2700,0,Rapid KL
weekend_U7520_U752001_7rapidkl,06:00:00,06:03:00,1800,0,Rapid KL
weekday_U7520_U752002_0rapidkl,06:00:00,06:10:00,2100,0,Rapid KL
weekday_U7520_U752001_0rapidkl,06:55:00,07:15:00,2100,0,Rapid KL
weekday_U7520_U752002_1rapidkl,06:35:00,07:00:00,2100,0,Rapid KL
weekday_U7520_U752001_1rapidkl,07:50:00,08:00:00,2100,0,Rapid KL
weekday_U7520_U752002_2rapidkl,07:10:00,07:30:00,2100,0,Rapid KL
weekday_U7520_U752001_2rapidkl,08:30:00,08:40:00,2100,0,Rapid KL
weekday_U7520_U752002_3rapidkl,08:20:00,09:40:00,2400,0,Rapid KL
weekday_U7520_U752001_3rapidkl,09:20:00,10:40:00,2400,0,Rapid KL
weekday_U7520_U752002_4rapidkl,11:00:00,11:40:00,2400,0,Rapid KL
weekday_U7520_U752001_4rapidkl,11:55:00,12:35:00,2400,0,Rapid KL
weekday_U7520_U752002_5rapidkl,12:20:00,12:55:00,2400,0,Rapid KL
weekday_U7520_U752001_5rapidkl,13:20:00,14:00:00,2400,0,Rapid KL
weekday_U7520_U752002_6rapidkl,13:40:00,14:00:00,2400,0,Rapid KL
weekday_U7520_U752001_6rapidkl,14:40:00,15:00:00,2400,0,Rapid KL
weekday_U7520_U752002_7rapidkl,14:20:00,15:00:00,2400,0,Rapid KL
weekday_U7520_U752001_7rapidkl,15:15:00,15:55:00,2400,0,Rapid KL
weekday_U7520_U752002_8rapidkl,16:20:00,17:40:00,2400,0,Rapid KL
weekday_U7520_U752001_8rapidkl,17:30:00,18:50:00,2400,0,Rapid KL
weekday_U7520_U752002_9rapidkl,19:00:00,20:00:00,4500,0,Rapid KL
weekday_U7520_U752001_9rapidkl,20:00:00,21:00:00,4500,0,Rapid KL
weekday_U7520_U752002_10rapidkl,20:15:00,21:00:00,4500,0,Rapid KL
weekday_U7520_U752001_10rapidkl,21:10:00,22:00:00,4500,0,Rapid KL
weekday_U7520_U752002_11rapidkl,21:30:00,21:40:00,4500,0,Rapid KL
weekday_U7520_U752001_11rapidkl,22:25:00,22:35:00,4500,0,Rapid KL
weekday_U7520_U752002_12rapidkl,22:45:00,22:55:00,2700,0,Rapid KL
weekday_U7520_U752002_13rapidkl,23:30:00,23:40:00,2400,0,Rapid KL
weekday_U7520_U752001_14rapidkl,06:00:00,06:03:00,1800,0,Rapid KL
weekday_T3030_T303002_0rapidkl,06:30:00,12:30:00,3600,0,Rapid KL
weekday_T3030_T303002_1rapidkl,14:30:00,20:30:00,3600,0,Rapid KL
weekend_T3030_T303002_0rapidkl,06:30:00,12:30:00,3600,0,Rapid KL
weekend_T3030_T303002_1rapidkl,14:30:00,20:30:00,3600,0,Rapid KL
weekend_U2538_U253802_0rapidkl,06:00:00,09:00:00,2700,0,Rapid KL
weekend_U2538_U253802_1rapidkl,09:50:00,22:20:00,3000,0,Rapid KL
weekend_U2538_U253802_2rapidkl,23:00:00,23:03:00,2400,0,Rapid KL
weekday_U2538_U253802_0rapidkl,06:00:00,08:00:00,1800,0,Rapid KL
weekday_U2538_U253802_1rapidkl,08:35:00,15:00:00,2100,0,Rapid KL
weekday_U2538_U253802_2rapidkl,15:40:00,19:00:00,2400,0,Rapid KL
weekday_U2538_U253802_3rapidkl,19:45:00,20:30:00,2700,0,Rapid KL
weekday_U2538_U253802_4rapidkl,21:20:00,23:00:00,3000,0,Rapid KL
weekend_P1030_P103002_0rapidkl,07:00:00,20:00:00,3600,0,Rapid KL
weekday_P1050_P105002_0rapidkl,06:30:00,09:10:00,1200,0,Rapid KL
weekday_P1050_P105002_1rapidkl,09:50:00,12:30:00,2400,0,Rapid KL
weekday_P1050_P105002_2rapidkl,13:10:00,13:50:00,1200,0,Rapid KL
weekday_P1050_P105002_3rapidkl,14:30:00,15:50:00,2400,0,Rapid KL
